,Unnamed: 0,Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,TeamId,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal,Weight,Height,Jersey,Year,Home City,Home State,Home Country,Home Latitude,Home Longitude,Home County Fips,Recruit Ids
251,251,2021,4571668,Jake Spiewak,WR,Air Force,MW,0.0036,0.027,0.0,0.0028,0.004,0.006,0.004,0.004,,7.0,,,,,,,,38.0,,1.0,,,,,1.0,,,,0.0,,,,,38.0,,,,31.0,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
252,252,2021,4875562,John Lee Eldridge III,RB,Air Force,MW,0.0036,0.0,0.0041,0.0,0.007,0.006,0.004,0.009,,,3.0,,,,,,,16.0,,,,,,,,,,,1.0,,,,,21.0,,7.0,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
253,253,2021,4580608,Kyle Patterson,TE,Air Force,MW,0.0083,0.0631,0.0,0.0028,0.007,0.023,0.007,0.017,,,,,,,,,,59.0,,,,0.0,,0.0,3.0,0.0,1.0,,0.0,0.0,1.0,,,81.0,,,,27.0,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
254,254,2021,4693817,Micah Davis,WR,Air Force,MW,0.0698,0.1532,0.0575,0.0537,0.082,0.081,0.048,0.118,,17.8,47.0,,,,,,,145.0,,8.0,,,,,10.0,,,,6.0,,,,,648.0,,7.7,,22.1,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,Yes,,,,,,,,,,,
255,255,2021,4571652,Omar Fattah,FB,Air Force,MW,0.0497,0.0,0.0575,0.0537,0.046,0.052,0.066,0.026,,0.0,49.0,,,,,,,43.0,,1.0,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,220.0,,4.5,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
256,256,2021,4571641,Warren Bryan,QB,Air Force,MW,0.0237,0.0721,0.0164,0.0198,0.011,0.046,0.029,0.026,7.0,,13.0,3.0,,,,0.0,,9.0,,,0.429,,,,,,,,1.0,,,,,101.0,8.3,3.3,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
257,257,2021,4580590,Zachary Larrier,QB,Air Force,MW,0.013,0.0,0.015,0.0113,0.018,0.012,0.007,0.022,,,12.0,,,,,,,18.0,,,,,,,,,,,1.0,,,,,106.0,,8.8,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
258,258,2021,4239963,James Jones IV,DB,Air Force,MW,,,,,,,,,,18.0,,,,,0.0,1.0,,,0.0,,,0.0,,0.0,1.0,0.0,5.0,,0.0,0.0,7.0,,,18.0,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
259,259,2021,4261090,Jordan Jackson,DT,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,7.5,24.0,,0.0,12.5,41.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
260,260,2021,4360712,Milton Bugg III,DB,Air Force,MW,,,,,,,,,,4.0,,,,,,2.0,,,,,,12.0,,1.0,,0.0,41.0,,0.0,1.0,55.0,,,8.0,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
261,261,2021,4360724,Demonte Meeks,LB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,3.5,15.0,,0.0,3.5,36.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
262,262,2021,4404565,Vince Sanford,LB,Air Force,MW,,,,,,,,,,,,,,,0.0,,,,0.0,,,3.0,,9.0,1.0,9.5,46.0,,0.0,15.0,59.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
263,263,2021,4405861,Tevye Schuettpelz-Rohl,PK,Air Force,MW,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,2.0,,,,,,,,,2.0,2.0,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
264,264,2021,4405877,TD Blackmon,LB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.0,16.0,,0.0,5.0,33.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
265,265,2021,4500446,Jace Waters,LB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,4.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
266,266,2021,4571645,Corvan Taylor,S,Air Force,MW,,,,,,,,,,7.0,,,,,0.0,3.0,,,0.0,,,4.0,,0.0,3.0,0.0,33.0,,0.0,0.0,60.0,,,21.0,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
267,267,2021,4571648,David Eure,DB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,4.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
268,268,2021,4571653,Brandon Gooding,LB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,1.0,4.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
269,269,2021,4571655,Christopher Herrera,DE,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,8.0,,3.5,19.0,,0.0,6.5,44.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
270,270,2021,4578890,Jayden Goodwin,S,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,,0.0,10.0,,0.0,0.0,16.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
271,271,2021,4580555,Caleb Humphrey,LB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.0,4.0,,0.0,1.5,7.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
272,272,2021,4590014,Kenny Ngaima,NT,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.5,1.0,,0.0,0.5,4.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
273,273,2021,4591189,Alec Mock,LB,Air Force,MW,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,1.0,1.0,32.0,,0.0,1.5,53.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
274,274,2021,4594160,Brice Honaker,PK,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
275,275,2021,4693812,Jordan Gidrey,RB,Air Force,MW,,,,,,,,,,,8.0,,,,1.0,,,7.0,0.0,,,,,,0.0,,,,0.0,,,,,16.0,,2.0,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
276,276,2021,4693815,Ethan Erickson,LB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,1.0,11.0,,0.0,1.0,15.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
277,277,2021,4693816,Trey Taylor,S,Air Force,MW,,,,,,,,,,0.0,,,,,,1.0,,,,,,5.0,,0.0,,1.0,39.0,,0.0,1.5,62.0,,,0.0,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
278,278,2021,4693823,McKenly O'Neal,DT,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,1.0,,0.0,1.0,1.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
279,279,2021,4693825,Dalton King,TE,Air Force,MW,,,,,,,,,,,,,,,,,,13.0,,,,,,,1.0,,,,1.0,,,,,13.0,,,,13.0,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
280,280,2021,4693827,Kalawai'a Pescaia,G,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,3.0,,0.5,4.0,,0.0,2.0,8.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
281,281,2021,4696118,Michael Mack,CB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,15.0,,0.0,0.0,27.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
282,282,2021,4696119,Johnathan Youngblood,LB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.0,10.0,,0.0,1.0,14.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
283,283,2021,4696120,Camby Goff,S,Air Force,MW,,,,,,,,,,-2.0,,,,,1.0,,,-2.0,1.0,1.0,,3.0,,0.0,0.0,2.0,23.0,,0.0,4.5,41.0,,,-2.0,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
284,284,2021,4696122,Charles Bein,P,Air Force,MW,,,,,,,,,,,,,,,,,10.0,58.0,,25.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,,,989.0,,,39.6,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
285,285,2021,4697089,Zion Kelly,CB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.5,9.0,,0.0,1.5,13.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
286,286,2021,4697146,Anthony Rodriguez,PK,Air Force,MW,,,,,,,,,,,,,6.0,3.0,,,,31.0,,,0.5,,24.0,,,,,,,,,15.0,15.0,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
287,287,2021,4697151,Corey Collins,DB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
288,288,2021,4697234,CJ McNeal,RB,Air Force,MW,,,,,,,,,,,2.0,,,,,,,13.0,,,,,,,,,,,0.0,,,,,17.0,,8.5,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
289,289,2021,4697433,Eian Castonguay,CB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,10.0,,0.0,0.0,13.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
290,290,2021,4701004,Elija Robinson,FB,Air Force,MW,,,,,,,,,,,7.0,,,,,,,7.0,,,,,,,,,,,0.0,,,,,29.0,,4.1,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
291,291,2021,4701027,Owen Burk,RB,Air Force,MW,,,,,,,,,,4.0,6.0,,,,,,,11.0,,1.0,,,,,,,,,0.0,,,,,26.0,,3.7,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
292,292,2021,4705675,Jayden Thiergood,DE,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.0,5.0,,0.0,3.0,10.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
293,293,2021,4708409,Caden Blum,DL,Air Force,MW,,,,,,,,,,0.0,,,,,,,,0.0,,1.0,,,,,,,,,0.0,,,,,0.0,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
294,294,2021,4708478,Jensen Jones,QB,Air Force,MW,,,,,,,,,,,4.0,,,,,,,12.0,,,,0.0,,0.0,,0.0,1.0,,1.0,0.0,1.0,,,27.0,,6.8,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
295,295,2021,4875560,Jalen Mergerson,S,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,3.0,,0.0,0.0,7.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
296,296,2021,4875561,Mason Bugg,S,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,4.0,,0.0,0.0,4.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
297,297,2021,4875564,Bo Richter,LB,Air Force,MW,,,,,,,,,,6.0,,,,,0.0,1.0,,,0.0,,,1.0,,0.0,1.0,1.5,5.0,,0.0,1.5,14.0,,,6.0,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
298,298,2021,4875566,Nate Polk,LB,Air Force,MW,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,2.0,0.0,1.0,,0.0,0.0,1.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
299,299,2021,4875568,Alesandro Maxwell,DE,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
300,300,2021,4875578,Elijah Brockman,G,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,,1.0,6.0,,0.0,2.0,12.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
301,301,2021,4887281,Matthew Dapore,PK,Air Force,MW,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,3.0,,,,,,,,,4.0,3.0,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
302,302,2021,4890172,Matthew Dapore,PK,Air Force,MW,,,,,,,,,,,,,10.0,8.0,,,,49.0,,,0.8,,52.0,,,,,,,,,28.0,28.0,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
303,303,2021,4895224,Jamari Bellamy,DB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
304,304,2021,4895249,Carson Bay,P,Air Force,MW,,,,,,,,,,,,,,,,,5.0,49.0,,15.0,,,,,,,,1.0,,,,,,618.0,,,41.2,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
305,305,2021,4907782,Conner Carey,WR,Air Force,MW,,,,,,,,,,,2.0,,,,,,,11.0,,,,,,,,,,,0.0,,,,,19.0,,9.5,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
306,306,2021,4907783,Jet Harris,RB,Air Force,MW,,,,,,,,,,,4.0,,,,,,,8.0,,,,,,,,,,,0.0,,,,,24.0,,6.0,,,2005,Mountain,9.1,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0,284,32,41,6,9,13,0,53,4,0,68,14,1242,113,55,8,8,55,505,28564,0,36,5,836,44,4267,37,68,88,195,5509,10,,No,,,,,,,,,,,
307,307,2021,4361607,Andrew Peasley,QB,Utah State,MW,0.0585,0.0822,0.0351,0.0442,0.055,0.092,0.062,0.073,51.0,,25.0,28.0,,,4.0,2.0,,59.0,4.0,,0.549,,,,0.0,,,,4.0,,,,,576.0,8.1,6.4,,,328,Mountain,8.7,14,11,3,0,9,7,2,0,6,3,3,0,7,7,0,0,332,16,30,8,14,14,0,112,15,2,912,42,4248,504,303,12,41,87,778,24586,0,121,14,564,13,2013,32,106,98,222,6261,23,2.0,Yes,,,,,,,,,,,
308,308,2021,4036475,Brandon Bowling,WR,Utah State,MW,0.0547,0.109,0.0,0.0332,0.067,0.083,0.062,0.076,,45.0,,,,,,,,103.0,,1.0,,0.0,,0.0,56.0,0.0,0.0,,12.0,0.0,0.0,,,880.0,,,,14.9,328,Mountain,8.7,14,11,3,0,9,7,2,0,6,3,3,0,7,7,0,0,332,16,30,8,14,14,0,112,15,2,912,42,4248,504,303,12,41,87,778,24586,0,121,14,564,13,2013,32,106,98,222,6261,23,,No,,,,,,,,,,,
309,309,2021,4036475,Brandon Bowling,WR,Utah State,MW,0.0547,0.109,0.0,0.0332,0.067,0.083,0.062,0.076,,45.0,,,,,,,,103.0,,1.0,,0.0,,0.0,56.0,0.0,0.0,,12.0,0.0,0.0,,,880.0,,,,14.9,328,Mountain,8.7,14,11,3,0,9,7,2,0,6,3,3,0,7,7,0,0,332,16,30,8,14,14,0,112,15,2,912,42,4248,504,303,12,41,87,778,24586,0,121,14,564,13,2013,32,106,98,222,6261,23,,No,,,,,,,,,,,
