Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal,PositionId,TeamId,ConferenceId
,5082442,Austin Wainwright,S,Georgia State,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,2.0,,,,,,,,East,7.4,13,7,6,0,8,3,5,0,6,3,3,0,6,3,3,0,254,9,19,8,8,13,1,146,7,0,371,22,2672,367,249,11,20,83,748,23127,1,34,11,513,25,2445,29,76,86,189,5117,15,,No,9,77,3
,5082456,Carter Milliron,LS,Louisiana,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,2.0,,,,,,,,West,6.6,13,6,7,0,8,3,5,0,6,4,2,0,6,2,4,0,265,11,20,11,10,13,3,149,9,1,956,43,2817,367,238,13,23,79,647,22690,0,102,19,469,25,2298,34,73,68,167,5115,20,,No,13,23,3
,5082458,Maurion Eleam,S,Louisiana,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,5.0,,0.0,0.0,7.0,,,,,,,,West,6.6,13,6,7,0,8,3,5,0,6,4,2,0,6,2,4,0,265,11,20,11,10,13,3,149,9,1,956,43,2817,367,238,13,23,79,647,22690,0,102,19,469,25,2298,34,73,68,167,5115,20,,No,9,23,3
,5082470,Marcus Wiser,DL,Louisiana,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,1.0,0.0,5.0,,0.0,0.0,7.0,,,,,,,,West,6.6,13,6,7,0,8,3,5,0,6,4,2,0,6,2,4,0,265,11,20,11,10,13,3,149,9,1,956,43,2817,367,238,13,23,79,647,22690,0,102,19,469,25,2298,34,73,68,167,5115,20,,No,3,23,3
,5082472,Tristan Driggers,LB,Louisiana Monroe,,,,,,,,,,,0.0,,,,,,,,0.0,,1.0,,0.0,,2.0,,1.0,8.0,,2.0,2.5,19.0,,,0.0,,,,,West,1.3,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,190,9,26,5,8,12,1,154,13,0,493,29,2098,345,177,11,15,71,643,19468,1,96,10,415,7,1755,24,73,56,173,3853,18,,No,10,48,3
,5082482,Jalen Vinson,LB,Louisiana Monroe,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,West,1.3,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,190,9,26,5,8,12,1,154,13,0,493,29,2098,345,177,11,15,71,643,19468,1,96,10,415,7,1755,24,73,56,173,3853,18,,No,10,48,3
,5082483,Nick Torres,LB,Louisiana Monroe,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,3.0,,,,,,,,West,1.3,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,190,9,26,5,8,12,1,154,13,0,493,29,2098,345,177,11,15,71,643,19468,1,96,10,415,7,1755,24,73,56,173,3853,18,,No,10,48,3
,5082484,Carl Glass Jr.,LB,Louisiana Monroe,,,,,,,,,,,,,,,,,,,,,,,0.0,,4.0,,2.0,28.0,,0.0,7.5,59.0,,,,,,,,West,1.3,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,190,9,26,5,8,12,1,154,13,0,493,29,2098,345,177,11,15,71,643,19468,1,96,10,415,7,1755,24,73,56,173,3853,18,,No,10,48,3
,5082486,Markeegan Gray,LB,Louisiana Monroe,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.0,3.0,,0.0,0.0,7.0,,,,,,,,West,1.3,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,190,9,26,5,8,12,1,154,13,0,493,29,2098,345,177,11,15,71,643,19468,1,96,10,415,7,1755,24,73,56,173,3853,18,,No,10,48,3
,5082487,Kenard Snyder,DE,Louisiana Monroe,,,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,5.5,24.0,,0.0,14.5,60.0,,,,,,,,West,1.3,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,190,9,26,5,8,12,1,154,13,0,493,29,2098,345,177,11,15,71,643,19468,1,96,10,415,7,1755,24,73,56,173,3853,18,,No,5,48,3
,5082489,Luke Stagg,PK,Louisiana Monroe,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,1.0,,,,,,,,,1.0,1.0,,,,,,West,1.3,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,190,9,26,5,8,12,1,154,13,0,493,29,2098,345,177,11,15,71,643,19468,1,96,10,415,7,1755,24,73,56,173,3853,18,,No,15,48,3
,5082490,Braxton Guilbeau,P,Louisiana Monroe,,,,,,,,,,,,,,2.0,1.0,,,17.0,100.0,,61.0,0.5,0.0,7.0,0.0,,0.0,2.0,3.0,0.0,0.0,2.0,4.0,4.0,2499.0,,,41.0,,West,1.3,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,190,9,26,5,8,12,1,154,13,0,493,29,2098,345,177,11,15,71,643,19468,1,96,10,415,7,1755,24,73,56,173,3853,18,,No,8,48,3
,5082491,Brett Drillette,LB,Louisiana Monroe,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,West,1.3,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,190,9,26,5,8,12,1,154,13,0,493,29,2098,345,177,11,15,71,643,19468,1,96,10,415,7,1755,24,73,56,173,3853,18,,No,10,48,3
,5082504,Micheal Caraway Jr.,CB,Southern Mississippi,,,,,,,,,,,4.0,,,,,,,,13.0,,1.0,,4.0,,1.0,1.0,0.0,17.0,,0.0,0.0,21.0,,,13.0,,,,9.0,West,4.1,12,3,9,0,8,2,6,0,6,2,4,0,6,1,5,0,243,11,25,8,8,12,0,41,8,1,879,40,2288,365,188,9,15,75,578,23943,1,167,16,486,16,1961,25,54,72,188,4249,16,,No,11,118,3
2023.0,5082505,Latreal Jones,WR,Southern Mississippi,Sun Belt,0.0516,0.1132,0.0,0.0427,0.069,0.049,0.048,0.063,,,,,,,0.0,,,43.0,0.0,,,,,,37.0,,,,3.0,,,,,498.0,,,,13.8,West,4.1,12,3,9,0,8,2,6,0,6,2,4,0,6,1,5,0,243,11,25,8,8,12,0,41,8,1,879,40,2288,365,188,9,15,75,578,23943,1,167,16,486,16,1961,25,54,72,188,4249,16,,No,2,118,5
,5082508,Drew Horton,LB,Southern Mississippi,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,West,4.1,12,3,9,0,8,2,6,0,6,2,4,0,6,1,5,0,243,11,25,8,8,12,0,41,8,1,879,40,2288,365,188,9,15,75,578,23943,1,167,16,486,16,1961,25,54,72,188,4249,16,,No,10,118,3
,5082510,Brodarius Lewis,DT,Southern Mississippi,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9.0,,0.0,2.0,31.0,,,,,,,,West,4.1,12,3,9,0,8,2,6,0,6,2,4,0,6,1,5,0,243,11,25,8,8,12,0,41,8,1,879,40,2288,365,188,9,15,75,578,23943,1,167,16,486,16,1961,25,54,72,188,4249,16,,No,12,118,3
,5082513,Demeco Roland,DL,Southern Mississippi,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.0,,0.5,4.0,,0.0,3.5,21.0,,,,,,,,West,4.1,12,3,9,0,8,2,6,0,6,2,4,0,6,1,5,0,243,11,25,8,8,12,0,41,8,1,879,40,2288,365,188,9,15,75,578,23943,1,167,16,486,16,1961,25,54,72,188,4249,16,,No,3,118,3
,5082517,Jordyn Mahaffey,TE,Southern Mississippi,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,2.0,,,,,,,,West,4.1,12,3,9,0,8,2,6,0,6,2,4,0,6,1,5,0,243,11,25,8,8,12,0,41,8,1,879,40,2288,365,188,9,15,75,578,23943,1,167,16,486,16,1961,25,54,72,188,4249,16,,No,7,118,3
,5082541,Marquise Robinson,CB,South Alabama,,,,,,,,,,,12.0,,,,,0.0,2.0,,,0.0,,,0.0,,0.0,1.0,0.0,20.0,,0.0,1.0,33.0,,,24.0,,,,,West,7.8,13,7,6,0,8,4,4,0,6,4,2,0,7,3,4,0,294,17,27,9,9,13,0,70,11,0,312,18,3486,428,291,13,28,87,750,23830,0,252,24,469,28,2240,26,84,75,174,5726,20,,No,11,112,3
2023.0,5082548,A.J. Turner,RB,Marshall,Sun Belt,0.0082,0.0023,0.0149,0.0159,0.004,0.0,0.0,0.003,,10.7,2.0,,,,1.0,,,30.0,0.0,3.0,,,,,1.0,,,,0.0,,,,,47.0,,5.0,,5.0,East,6.2,13,6,7,0,8,3,5,0,6,5,1,0,6,1,5,0,236,6,25,11,5,13,2,131,18,2,807,33,2940,425,268,13,12,85,766,22974,0,19,9,452,21,1725,33,85,56,181,4665,29,,No,1,14,5
,5082549,DeMarcus McElroy,RB,Marshall,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,East,6.2,13,6,7,0,8,3,5,0,6,5,1,0,6,1,5,0,236,6,25,11,5,13,2,131,18,2,807,33,2940,425,268,13,12,85,766,22974,0,19,9,452,21,1725,33,85,56,181,4665,29,,No,1,14,3
,5082559,Rece Verhoff,PK,Marshall,,,,,,,,,,,,,,15.0,10.0,,,,44.0,,,0.667,,60.0,,,,,,,,,30.0,30.0,,,,,,East,6.2,13,6,7,0,8,3,5,0,6,5,1,0,6,1,5,0,236,6,25,11,5,13,2,131,18,2,807,33,2940,425,268,13,12,85,766,22974,0,19,9,452,21,1725,33,85,56,181,4665,29,,No,15,14,3
,5082560,CJ Williams,LB,Texas State,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,West,8.5,13,8,5,0,8,4,4,0,6,5,1,0,6,2,4,0,311,21,32,14,10,13,2,141,9,2,1017,39,3522,429,287,11,24,95,900,22755,0,100,13,529,33,2439,38,106,81,184,5961,23,,No,10,21,3
,5082562,Alonzo Edwards Jr.,CB,Texas State,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,2.0,20.0,,0.0,3.5,35.0,,,,,,,,West,8.5,13,8,5,0,8,4,4,0,6,5,1,0,6,2,4,0,311,21,32,14,10,13,2,141,9,2,1017,39,3522,429,287,11,24,95,900,22755,0,100,13,529,33,2439,38,106,81,184,5961,23,,No,11,21,3
2023.0,5082564,Titus Lyons,TE,Texas State,Sun Belt,0.0064,0.0135,0.0,0.0072,0.007,0.0,0.008,0.003,,,,,,,,,,7.0,,,,,,,5.0,,,,0.0,,,,,26.0,,,,5.2,West,8.5,13,8,5,0,8,4,4,0,6,5,1,0,6,2,4,0,311,21,32,14,10,13,2,141,9,2,1017,39,3522,429,287,11,24,95,900,22755,0,100,13,529,33,2439,38,106,81,184,5961,23,,No,7,21,5
,5082572,Justin Powe,S,Troy,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,2.0,,0.0,0.0,3.0,,,,,,,,West,10.1,14,11,3,0,9,8,1,0,7,6,1,0,6,5,1,0,298,13,29,12,13,14,1,63,6,0,413,21,3712,456,279,10,29,72,650,26037,0,91,17,485,19,2154,46,102,77,189,5866,18,,No,9,76,3
,5082586,Jaylan Lawson,LB,San José State,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,1.0,0.0,2.0,,0.0,0.0,9.0,,,,,,,,West,7.1,13,7,6,0,8,6,2,0,6,4,2,0,6,3,3,0,269,7,19,6,9,13,1,230,4,0,284,21,2853,376,230,12,21,74,638,23863,2,182,11,429,31,2393,22,64,68,153,5246,10,,No,10,9,3
2023.0,5082587,Matthew Coleman,WR,San José State,Mountain West,0.0139,0.0284,0.0,0.0028,0.019,0.034,0.028,0.019,,45.7,,,,,,,,104.0,,3.0,,0.0,,0.0,12.0,0.0,0.0,,2.0,0.0,0.0,,,256.0,,,,9.9,West,7.1,13,7,6,0,8,6,2,0,6,4,2,0,6,3,3,0,269,7,19,6,9,13,1,230,4,0,284,21,2853,376,230,12,21,74,638,23863,2,182,11,429,31,2393,22,64,68,153,5246,10,,No,2,9,9
2023.0,5082590,Kayden Collins,RB,San José State,Mountain West,0.0025,0.0,0.005,0.0,0.0,0.007,0.0,0.008,,,2.0,,,,0.0,,,6.0,0.0,,,0.0,,0.0,1.0,0.0,1.0,,0.0,0.0,2.0,,,9.0,,4.5,,,West,7.1,13,7,6,0,8,6,2,0,6,4,2,0,6,3,3,0,269,7,19,6,9,13,1,230,4,0,284,21,2853,376,230,12,21,74,638,23863,2,182,11,429,31,2393,22,64,68,153,5246,10,,No,1,9,9
,5082592,Ethan Powell,LB,San José State,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,2.0,,,,,,,,West,7.1,13,7,6,0,8,6,2,0,6,4,2,0,6,3,3,0,269,7,19,6,9,13,1,230,4,0,284,21,2853,376,230,12,21,74,638,23863,2,182,11,429,31,2393,22,64,68,153,5246,10,,No,10,9,3
,5082593,Noah Lavulo,DL,San José State,,,,,,,,,,,,,,,,,,,,,,,0.0,,5.0,,3.5,17.0,,0.0,7.0,44.0,,,,,,,,West,7.1,13,7,6,0,8,6,2,0,6,4,2,0,6,3,3,0,269,7,19,6,9,13,1,230,4,0,284,21,2853,376,230,12,21,74,638,23863,2,182,11,429,31,2393,22,64,68,153,5246,10,,No,3,9,3
,5082602,Darius Johnson,DL,UNLV,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,1.0,1.0,16.0,,0.0,1.0,37.0,,,,,,,,West,8.4,14,9,5,0,9,6,3,0,7,5,2,0,6,4,2,0,285,9,20,7,10,14,1,110,12,0,994,43,3349,404,251,17,17,96,865,23710,0,314,20,538,39,2429,21,61,101,206,5778,19,,No,3,116,3
,5082603,Fred Thompkins,LB,UNLV,,,,,,,,,,,47.0,,,,,0.0,1.0,,,0.0,,,0.0,,0.0,1.0,1.0,16.0,,2.0,3.5,46.0,,,47.0,,,,,West,8.4,14,9,5,0,9,6,3,0,7,5,2,0,6,4,2,0,285,9,20,7,10,14,1,110,12,0,994,43,3349,404,251,17,17,96,865,23710,0,314,20,538,39,2429,21,61,101,206,5778,19,,No,10,116,3
,5082604,Keith Conley Jr.,DL,UNLV,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5.0,,0.0,4.0,16.0,,,,,,,,West,8.4,14,9,5,0,9,6,3,0,7,5,2,0,6,4,2,0,285,9,20,7,10,14,1,110,12,0,994,43,3349,404,251,17,17,96,865,23710,0,314,20,538,39,2429,21,61,101,206,5778,19,,No,3,116,3
,5082605,Kris Williams,DB,UNLV,,,,,,,,,,,,,,,,0.0,,,12.0,0.0,,,0.0,,0.0,2.0,0.0,6.0,,0.0,0.0,9.0,,,12.0,,,,12.0,West,8.4,14,9,5,0,9,6,3,0,7,5,2,0,6,4,2,0,285,9,20,7,10,14,1,110,12,0,994,43,3349,404,251,17,17,96,865,23710,0,314,20,538,39,2429,21,61,101,206,5778,19,,No,4,116,3
,5082606,Trenton Holloway,DB,UNLV,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,1.0,0.0,7.0,,0.0,0.0,16.0,,,,,,,,West,8.4,14,9,5,0,9,6,3,0,7,5,2,0,6,4,2,0,285,9,20,7,10,14,1,110,12,0,994,43,3349,404,251,17,17,96,865,23710,0,314,20,538,39,2429,21,61,101,206,5778,19,,No,4,116,3
,5082607,BJ Harris,DB,UNLV,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,4.0,,0.0,0.5,7.0,,,,,,,,West,8.4,14,9,5,0,9,6,3,0,7,5,2,0,6,4,2,0,285,9,20,7,10,14,1,110,12,0,994,43,3349,404,251,17,17,96,865,23710,0,314,20,538,39,2429,21,61,101,206,5778,19,,No,4,116,3
,5082613,Tatuo Martinson,DL,UNLV,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,1.0,0.5,6.0,,0.0,1.0,25.0,,,,,,,,West,8.4,14,9,5,0,9,6,3,0,7,5,2,0,6,4,2,0,285,9,20,7,10,14,1,110,12,0,994,43,3349,404,251,17,17,96,865,23710,0,314,20,538,39,2429,21,61,101,206,5778,19,,No,3,116,3
2023.0,5082614,Terrell Vaughn,WR,Utah State,Mountain West,0.0983,0.1896,0.005,0.1041,0.073,0.127,0.132,0.069,1.0,23.7,4.0,0.0,,,,1.0,,123.0,,7.0,0.0,,,,82.0,,,,10.0,,,,,1020.0,0.0,0.8,,10.4,Mountain,6.2,13,6,7,0,8,4,4,0,6,3,3,0,6,3,3,0,282,18,32,6,10,13,3,263,19,0,375,19,3305,436,269,10,35,97,921,20951,0,259,29,496,18,2397,28,80,67,186,5702,25,,No,2,94,9
,5082615,Bronson Olevao Jr.,LB,Utah State,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,5.0,,0.0,2.0,6.0,,,,,,,,Mountain,6.2,13,6,7,0,8,4,4,0,6,3,3,0,6,3,3,0,282,18,32,6,10,13,3,263,19,0,375,19,3305,436,269,10,35,97,921,20951,0,259,29,496,18,2397,28,80,67,186,5702,25,,No,10,94,3
,5082620,Ryan Marks,P,Utah State,,,,,,,,,,,,,,,,,,11.0,75.0,,33.0,,0.0,,0.0,,0.0,1.0,4.0,0.0,0.0,1.0,,,1450.0,,,43.9,,Mountain,6.2,13,6,7,0,8,4,4,0,6,3,3,0,6,3,3,0,282,18,32,6,10,13,3,263,19,0,375,19,3305,436,269,10,35,97,921,20951,0,259,29,496,18,2397,28,80,67,186,5702,25,,No,8,94,3
,5082626,Tavian Coleman,DT,Texas State,,,,,,,,,,,17.0,,,,,0.0,,,17.0,0.0,1.0,,0.0,,1.0,1.0,3.5,17.0,,0.0,8.0,28.0,,,17.0,,,,,West,8.5,13,8,5,0,8,4,4,0,6,5,1,0,6,2,4,0,311,21,32,14,10,13,2,141,9,2,1017,39,3522,429,287,11,24,95,900,22755,0,100,13,529,33,2439,38,106,81,184,5961,23,,No,12,21,3
2023.0,5082630,Jalen Royals,WR,Utah State,Mountain West,0.0635,0.1256,0.0,0.0521,0.073,0.079,0.041,0.095,1.0,,,0.0,,,,0.0,,71.0,,,0.0,0.0,,0.0,68.0,0.0,3.0,,14.0,0.0,3.0,,,1023.0,0.0,,,15.0,Mountain,6.2,13,6,7,0,8,4,4,0,6,3,3,0,6,3,3,0,282,18,32,6,10,13,3,263,19,0,375,19,3305,436,269,10,35,97,921,20951,0,259,29,496,18,2397,28,80,67,186,5702,25,,No,2,94,9
2023.0,5082633,Evan Svoboda,QB,Wyoming,Mountain West,0.0829,0.1211,0.0554,0.0551,0.082,0.133,0.096,0.111,36.0,,20.0,22.0,,,,1.0,,18.0,,,0.611,,,,,,,,1.0,,,,,238.0,5.1,2.7,,,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,0,100,9
,5082634,Mitchell Anderson,RB,Wyoming,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,1,100,3
,5082638,Jalen Stewart,LB,UMass,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,,1.0,17.0,,0.0,1.0,30.0,,,,,,,,,4.2,12,3,9,0,2,1,1,0,6,1,5,0,6,2,4,0,213,3,13,6,6,12,2,135,11,0,713,41,2569,348,212,8,14,96,851,21422,0,80,13,390,19,1706,18,54,55,151,4275,17,,No,10,35,3
,5082639,Juan Lua,S,UMass,,,,,,,,,,,0.0,,,,,,2.0,,,,,,5.0,,0.0,,0.0,14.0,,0.0,0.0,23.0,,,0.0,,,,,,4.2,12,3,9,0,2,1,1,0,6,1,5,0,6,2,4,0,213,3,13,6,6,12,2,135,11,0,713,41,2569,348,212,8,14,96,851,21422,0,80,13,390,19,1706,18,54,55,151,4275,17,,No,9,35,3
,5082646,James Djonkam,LB,Arizona State,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,,0.0,7.0,,0.0,0.5,20.0,,,,,,,,,3.6,12,3,9,0,9,2,7,0,8,2,6,0,4,1,3,0,226,18,38,6,7,12,0,47,14,0,710,31,2524,440,243,5,8,69,622,21799,0,100,10,374,17,1334,26,65,53,173,3858,20,,No,10,73,3
2023.0,5082648,Bryce Pierre,TE,Arizona State,Pac-12,0.0262,0.0473,0.0,0.0146,0.047,0.006,0.037,0.033,,,,,,,,,,20.0,,,,,,,17.0,,,,0.0,,,,,139.0,,,,8.2,,3.6,12,3,9,0,9,2,7,0,8,2,6,0,4,1,3,0,226,18,38,6,7,12,0,47,14,0,710,31,2524,440,243,5,8,69,622,21799,0,100,10,374,17,1334,26,65,53,173,3858,20,,No,7,73,10
,5082654,Jeremy Mack Jr.,S,Old Dominion,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,2.0,,,,,,,,East,5.4,13,6,7,0,8,5,3,0,6,4,2,0,6,2,4,0,215,7,26,7,10,13,2,275,11,0,501,31,2532,361,204,11,20,84,788,19359,0,137,19,474,15,1996,19,79,69,187,4528,18,,No,9,55,3
,5082664,Colton Allen,QB,Colorado,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,3.3,12,4,8,0,9,1,8,0,6,2,4,0,6,2,4,0,254,10,15,7,11,12,1,74,4,0,319,17,3536,474,323,10,29,107,854,19854,0,176,18,358,12,827,28,66,68,177,4363,11,,No,0,16,3
,5082671,Tristan Warner,S,Washington,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,4.0,,0.0,0.0,4.0,,,,,,,,,10.6,15,14,1,0,10,10,0,0,7,7,0,0,5,5,0,0,345,14,22,8,4,15,2,321,12,0,703,34,5155,575,376,16,38,112,1029,27149,1,184,19,411,28,1776,21,63,76,174,6931,20,,No,9,70,3
,5082675,Griffin Miller,LB,Washington,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.0,4.0,,,,,,,,,10.6,15,14,1,0,10,10,0,0,7,7,0,0,5,5,0,0,345,14,22,8,4,15,2,321,12,0,703,34,5155,575,376,16,38,112,1029,27149,1,184,19,411,28,1776,21,63,76,174,6931,20,,No,10,70,3
,5082933,Jaylon Bass,DT,Buffalo,,,,,,,,,,,0.0,,,,,0.0,1.0,,,0.0,,,1.0,,1.0,1.0,1.5,4.0,,0.0,2.0,12.0,,,0.0,,,,,East,2.8,12,3,9,0,8,3,5,0,6,1,5,0,6,2,4,0,206,15,41,8,8,12,2,232,11,0,555,35,2223,394,212,11,14,58,499,21988,0,58,12,435,15,1603,17,68,63,184,3826,19,,No,12,114,3
,5082934,Jayden Oliver,CB,Buffalo,,,,,,,,,,,1.0,,,,,,1.0,,,,,,5.0,,0.0,,0.0,11.0,,0.0,0.5,17.0,,,1.0,,,,,East,2.8,12,3,9,0,8,3,5,0,6,1,5,0,6,2,4,0,206,15,41,8,8,12,2,232,11,0,555,35,2223,394,212,11,14,58,499,21988,0,58,12,435,15,1603,17,68,63,184,3826,19,,No,11,114,3
,5082935,Keyshawn Cobb,S,West Virginia,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,2.0,,,,,,,,,8.8,13,9,4,0,9,6,3,0,6,5,1,0,6,3,3,0,289,19,36,6,5,13,0,170,7,0,360,19,2674,332,178,11,18,66,603,25362,1,223,21,565,32,2976,33,84,69,174,5650,13,,No,9,102,3
,5082937,Clevester Hines III,CB,Buffalo,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,18.0,,0.0,2.0,23.0,,,,,,,,East,2.8,12,3,9,0,8,3,5,0,6,1,5,0,6,2,4,0,206,15,41,8,8,12,2,232,11,0,555,35,2223,394,212,11,14,58,499,21988,0,58,12,435,15,1603,17,68,63,184,3826,19,,No,11,114,3
,5082938,Jonathan Capo,S,Buffalo,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,1.0,0.0,4.0,,0.0,0.0,5.0,,,,,,,,East,2.8,12,3,9,0,8,3,5,0,6,1,5,0,6,2,4,0,206,15,41,8,8,12,2,232,11,0,555,35,2223,394,212,11,14,58,499,21988,0,58,12,435,15,1603,17,68,63,184,3826,19,,No,9,114,3
,5082940,Joseph Giggie,RB,Buffalo,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,East,2.8,12,3,9,0,8,3,5,0,6,1,5,0,6,2,4,0,206,15,41,8,8,12,2,232,11,0,555,35,2223,394,212,11,14,58,499,21988,0,58,12,435,15,1603,17,68,63,184,3826,19,,No,1,114,3
,5082953,Anthony Venneri,P,Buffalo,,,,,,,,,,,,1.0,,,,1.0,,17.0,73.0,1.0,53.0,,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,,,2320.0,,9.0,43.6,,East,2.8,12,3,9,0,8,3,5,0,6,1,5,0,6,2,4,0,206,15,41,8,8,12,2,232,11,0,555,35,2223,394,212,11,14,58,499,21988,0,58,12,435,15,1603,17,68,63,184,3826,19,,No,8,114,3
2023.0,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,0.2129,0.3588,0.0909,0.17,0.232,0.251,0.208,0.261,121.0,,47.0,60.0,,,2.0,2.0,,39.0,2.0,,0.496,,,,0.0,,,,8.0,,,,,826.0,6.1,1.9,,,East,2.1,12,1,11,0,8,0,8,0,5,1,4,0,7,0,7,0,180,12,26,6,3,12,0,0,6,0,887,42,1974,306,160,6,11,65,554,20758,0,106,14,441,8,1271,11,49,51,172,3245,12,,No,0,36,7
,5082967,Bryce Sheppert,S,Kent State,,,,,,,,,,,39.2,,,,,,1.0,,53.0,,15.0,,7.0,,2.0,,0.0,52.0,,0.0,1.0,75.0,,,328.0,,,,,East,2.1,12,1,11,0,8,0,8,0,5,1,4,0,7,0,7,0,180,12,26,6,3,12,0,0,6,0,887,42,1974,306,160,6,11,65,554,20758,0,106,14,441,8,1271,11,49,51,172,3245,12,,No,9,36,3
