,Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal
456,2023,4428063,Tre Mosley,WR,Michigan State,Big10,0.0366,0.0703,0.0,0.0285,0.058,0.025,0.037,0.046,,,,,,,1.0,,,30.0,1.0,,,0.0,,0.0,28.0,0.0,1.0,,2.0,0.0,1.0,,,288.0,,,,10.3,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
457,2023,4373687,Tyneil Hopper,TE,Michigan State,Big10,0.0027,0.0052,0.0,0.0,0.008,0.0,0.0,0.008,,,,,,,,,,13.0,,,,,,,2.0,,,,1.0,,,,,24.0,,,,12.0,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
458,2023,4714046,Tyrell Henry,WR,Michigan State,Big10,0.038,0.0729,0.0,0.0253,0.062,0.032,0.025,0.061,,25.400000000000002,,,,,,,,85.0,,25.0,,0.0,,0.0,24.0,0.0,1.0,,3.0,0.0,1.0,,,505.0,,,,8.0,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,3.0,Yes
459,2023,4243195,Jalen Sami,DL,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.5,3.0,,0.0,0.5,15.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
460,2023,4360801,Jarrett Jackson,DL,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,2.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
461,2023,4362897,Aaron Brule,LB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,5.0,35.0,,0.0,8.5,64.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
462,2023,4371980,Harold Joiner III,LB,Michigan State,Big10,,,,,,,,,,,6.0,,,,,,,16.0,,,,0.0,,0.0,4.0,0.0,2.0,,0.0,0.0,2.0,,,31.0,,0.7,,6.8,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
463,2023,4427121,J.D. Duplain,OL,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
464,2023,4427372,Maverick Hansen,DL,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.5,3.0,,0.0,1.5,21.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
465,2023,4428909,Jacoby Windmon,LB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5.0,,0.0,2.0,15.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,3.0,Yes
466,2023,4430240,Marqui Lowery Jr.,DB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,0.0,3.0,,0.0,0.0,4.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
467,2023,4431117,Cal Haladay,LB,Michigan State,Big10,,,,,,,,,,2.0,,,,,0.0,1.0,,,0.0,,,0.0,,1.0,2.0,1.0,41.0,,0.0,5.5,91.0,,,2.0,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
468,2023,4431626,Charles Brantley,DB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,5.0,,0.0,1.0,10.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
469,2023,4432552,Darius Snow,LB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,5.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,3.0,Yes
470,2023,4432655,Tunmise Adeleye,DL,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.0,4.0,,0.0,2.0,9.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,3.0,Yes
471,2023,4433837,Angelo Grose,DB,Michigan State,Big10,,,,,,,,,,1.0,,,,,,2.0,,,,,,5.0,,0.0,,0.5,36.0,,0.0,3.0,72.0,,,2.0,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
472,2023,4567405,Chester Kimbrough,DB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,1.0,17.0,,0.0,1.5,24.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
473,2023,4567417,Khris Bogle,DL,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,,1.5,5.0,,0.0,2.0,14.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
474,2023,4568671,Jonathan Kim,PK,Michigan State,Big10,,,,,,,,,,,,,18.0,13.0,,,,58.0,,,0.722,,56.0,,,,,,,,,17.0,17.0,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
475,2023,4569500,Brandon Wright,DL,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,2.0,4.0,,0.0,2.0,19.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
476,2023,4569626,Michael O'Shaughnessy,P,Michigan State,Big10,,,,,,,,,,,1.0,,,,1.0,,5.0,50.0,1.0,14.0,,,,,0.0,,,1.0,0.0,,,,,540.0,,-22.0,40.1,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
477,2023,4578889,Simeon Barrow Jr.,DL,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,7.0,,3.5,14.0,,0.0,5.5,36.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,3.0,Yes
478,2023,4604319,Avery Dunn,DL,Michigan State,Big10,,,,,,,,,,,,,,,0.0,,,,0.0,,,1.0,,3.0,1.0,0.0,5.0,,0.0,0.5,12.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
479,2023,4682980,Derrick Harmon,DL,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.5,16.0,,0.0,3.5,40.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,4.0,Yes
480,2023,4683014,Armorion Smith,DB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,2.0,,0.0,0.0,2.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
481,2023,4685592,Dillon Tatum,DB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,7.0,,1.0,,0.0,30.0,,0.0,2.5,45.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
482,2023,4689085,Dre Butler,DL,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,1.0,9.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,4.0,Yes
483,2023,4690162,Justin White,DB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,1.0,3.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
484,2023,4690166,Sam Edwards,LB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,2.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
485,2023,4697736,Khary Crump,DB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
486,2023,4705560,Hank Pepper,LS,Michigan State,Big10,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,2.0,Yes
487,2023,4782664,Malik Spencer,DB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,6.0,,1.0,,0.0,41.0,,0.0,2.0,72.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
488,2023,4812367,Ade Willie,DB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,6.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
489,2023,4831987,Jaden Mangham,DB,Michigan State,Big10,,,,,,,,,,3.5,,,,,0.0,4.0,,,0.0,,,3.0,,0.0,1.0,0.0,29.0,,0.0,1.0,53.0,,,14.0,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
490,2023,4837378,Caleb Coley,DB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,4.0,,0.0,1.0,4.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
491,2023,4838544,Malcolm Jones,DB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.0,4.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
492,2023,4839501,Zion Young,DL,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,7.0,,1.5,8.0,,0.0,4.5,26.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
493,2023,4869240,Aaron Alexander,LB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.5,9.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
494,2023,4869732,James Schott,DL,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,3.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
495,2023,4870737,Jordan Hall,LB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,4.5,31.0,,0.0,7.5,67.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
496,2023,4870851,Bai Jobe,DL,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,2.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
497,2023,4870992,Jalen Thompson,DL,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,2.0,4.0,,0.0,4.5,19.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
498,2023,4875976,Khalil Majeed,DB,Michigan State,Big10,,,,,,,,,,-3.0,,,,,,1.0,,,,,,0.0,,0.0,,1.0,9.0,,0.0,1.5,19.0,,,-3.0,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
499,2023,4880207,Stephen Rusnak,PK,Michigan State,Big10,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,3.0,,,,,,,,,3.0,3.0,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
500,2023,4950545,Chance Rucker,DB,Michigan State,Big10,,,,,,,,,,7.0,,,,,,1.0,,,,,,4.0,,0.0,,0.0,14.0,,0.0,0.0,23.0,,,7.0,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
501,2023,5077357,Sean Brown,DB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,3.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
502,2023,5084952,Ben Nelson,DL,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,3.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
503,2023,5084956,Ryan Eckley,P,Michigan State,Big10,,,,,,,,,,,,,,,,,24.0,67.0,,56.0,,0.0,,0.0,,0.0,1.0,2.0,0.0,0.0,1.0,,,2615.0,,,46.7,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
504,2023,5103176,Ken Talley,DL,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,2.0,,0.0,1.0,5.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
505,2023,5155160,Shawn Smith,DB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
506,2023,5155162,Brandon Lewis,DB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
507,2023,5155165,Drew Wilson,LS,Michigan State,Big10,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
508,2023,5159981,David Millikin,LB,Michigan State,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No
509,2023,4872477,Alex Bullock,WR,Nebraska,Big10,0.0281,0.0752,0.0,0.0196,0.025,0.047,0.017,0.045,,22.0,,,,,1.0,,,57.0,0.0,3.0,,,,,15.0,,,,1.0,,,,,243.0,,,,14.7,West,8.1,12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0,197,8,16,15,5,12,0,71,16,0,335,15,1631,261,136,9,10,60,508,22246,0,48,16,478,16,2122,32,76,59,154,3753,31,,No
510,2023,4363033,Anthony Grant,RB,Nebraska,Big10,0.1473,0.0226,0.2281,0.1961,0.148,0.054,0.162,0.074,,,104.0,,,,3.0,,,43.0,2.0,,,0.0,,0.0,4.0,0.0,1.0,,3.0,0.0,1.0,,,426.0,,4.0,,3.3,West,8.1,12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0,197,8,16,15,5,12,0,71,16,0,335,15,1631,261,136,9,10,60,508,22246,0,48,16,478,16,2122,32,76,59,154,3753,31,,No
511,2023,4370797,Billy Kemp,WR,Nebraska,Big10,0.0785,0.1955,0.0092,0.0458,0.099,0.121,0.052,0.136,,4.0,3.0,,,,1.0,,,51.0,0.0,6.0,,,,,35.0,,,,2.0,,,,,347.0,,4.3,,8.9,West,8.1,12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0,197,8,16,15,5,12,0,71,16,0,335,15,1631,261,136,9,10,60,508,22246,0,48,16,478,16,2122,32,76,59,154,3753,31,,No
512,2023,4430836,Chubba Purdy,QB,Nebraska,Big10,0.1108,0.2068,0.0553,0.085,0.111,0.174,0.087,0.157,57.0,,29.0,31.0,,,2.0,3.0,,55.0,1.0,,0.544,,,,0.0,,,,3.0,,,,,562.0,6.7,6.2,,,West,8.1,12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0,197,8,16,15,5,12,0,71,16,0,335,15,1631,261,136,9,10,60,508,22246,0,48,16,478,16,2122,32,76,59,154,3753,31,3.0,Yes
513,2023,4832955,Emmett Johnson,RB,Nebraska,Big10,0.1374,0.0414,0.2005,0.1503,0.156,0.074,0.231,0.062,,15.0,90.0,,,,1.0,,,57.0,1.0,1.0,,,,,7.0,,,,2.0,,,,,472.0,,4.6,,6.6,West,8.1,12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0,197,8,16,15,5,12,0,71,16,0,335,15,1631,261,136,9,10,60,508,22246,0,48,16,478,16,2122,32,76,59,154,3753,31,,No
514,2023,4595354,Gabe Ervin,RB,Nebraska,Big10,0.0561,0.0113,0.0853,0.0752,0.049,0.034,0.069,0.029,,,38.0,,,,1.0,,,39.0,1.0,,,,,,2.0,,,,1.0,,,,,216.0,,5.2,,10.0,West,8.1,12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0,197,8,16,15,5,12,0,71,16,0,335,15,1631,261,136,9,10,60,508,22246,0,48,16,478,16,2122,32,76,59,154,3753,31,,No
515,2023,4683263,Heinrich Haarberg,QB,Nebraska,Big10,0.3717,0.6278,0.2258,0.3268,0.337,0.517,0.266,0.5,157.0,,120.0,77.0,,,11.0,7.0,,82.0,4.0,,0.49,,,,2.0,,,,12.0,,,,,1456.0,6.2,4.0,,6.0,West,8.1,12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0,197,8,16,15,5,12,0,71,16,0,335,15,1631,261,136,9,10,60,508,22246,0,48,16,478,16,2122,32,76,59,154,3753,31,,No
516,2023,4687555,Isaiah Garcia-Castaneda,WR,Nebraska,Big10,0.0014,0.0038,0.0,0.0033,0.0,0.0,0.0,0.0,,,,,,,,,,7.0,,,,,,,1.0,,,,0.0,,,,,7.0,,,,7.0,West,8.1,12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0,197,8,16,15,5,12,0,71,16,0,335,15,1631,261,136,9,10,60,508,22246,0,48,16,478,16,2122,32,76,59,154,3753,31,,No
517,2023,4918444,Jaidyn Doss,WR,Nebraska,Big10,0.007,0.0188,0.0,0.0,0.012,0.013,0.0,0.021,,,,,,,,,,16.0,,,,,,,2.0,,,,0.0,,,,,20.0,,,,10.0,West,8.1,12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0,197,8,16,15,5,12,0,71,16,0,335,15,1631,261,136,9,10,60,508,22246,0,48,16,478,16,2122,32,76,59,154,3753,31,,No
518,2023,4685274,Janiran Bonner,FB,Nebraska,Big10,0.0084,0.0075,0.0092,0.0065,0.0,0.027,0.017,0.004,,,4.0,,,,,,,8.0,,,,,,,1.0,,,,1.0,,,,,14.0,,2.3,,5.0,West,8.1,12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0,197,8,16,15,5,12,0,71,16,0,335,15,1631,261,136,9,10,60,508,22246,0,48,16,478,16,2122,32,76,59,154,3753,31,,No
